SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Displacement_mm,Strain_micro,PorePressure_kPa,SeismicVibration_mm/s,SUBDIVISION_clean,latitude_rain,longitude_rain,latitude,longitude,dem_latitude,dem_longitude,dem_elevation,dem_slope,dem_aspect,crack_density,debris_entropy,debris_contrast,debris_homogeneity,vegetation_green_ratio,rockfall_risk
COASTAL ANDHRA PRADESH,1942,2.9,5.6,2.1,37.2,30.5,84.7,130.9,196.1,142.1,159.7,85.6,2.4,879.8,8.5,69.9,553.7,247.6,8.081941241,75.83475427,58.21422955,1.499930539,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.039047917,2.239035797,395.0390742,0.924225492,0.678827083,0
COASTAL ANDHRA PRADESH,1943,20.2,5.3,1.6,72.5,46.0,142.1,129.5,116.6,195.4,208.2,40.2,0.2,977.9,25.5,120.2,583.7,248.5,9.500205599,98.44308252,49.42884272,2.541696072,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.047189583,6.699529031,588.120098,0.074086094,0.674214583,1
COASTAL ANDHRA PRADESH,1944,4.9,19.4,96.6,24.8,42.5,132.2,179.8,157.6,159.4,304.7,33.9,0.0,1155.9,24.3,163.9,629.1,338.6,13.0383063,128.1650289,64.0760297,2.661486654,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042091667,2.283004625,210.0185926,0.904715669,0.69535,1
COASTAL ANDHRA PRADESH,1945,1.0,0.0,0.0,48.0,39.9,46.6,193.3,185.8,201.2,242.0,19.1,14.7,991.5,1.0,87.9,626.8,275.8,6.096287825,56.69376281,42.76724434,1.560491866,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.16388125,7.021566726,1135.256849,0.062399126,0.681645833,1
COASTAL ANDHRA PRADESH,1946,0.0,3.8,5.4,66.0,60.7,127.6,179.4,157.7,113.3,94.4,160.0,2.0,970.2,3.8,132.1,577.9,256.4,12.33860465,120.1701298,51.43265456,11.80053653,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0460375,2.131644705,968.2143432,0.946890104,0.68233125,1
COASTAL ANDHRA PRADESH,1947,10.3,3.0,0.8,15.4,18.3,86.5,217.4,216.1,209.8,154.7,58.3,135.5,1126.2,13.4,34.5,729.8,348.5,11.40736105,117.5683758,69.60534244,2.008310491,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.150166667,7.063328844,873.7173499,0.054970089,0.67329375,1
COASTAL ANDHRA PRADESH,1948,1.4,26.8,7.4,24.8,44.6,92.7,193.5,113.8,232.7,103.7,181.6,1.5,1024.6,28.2,76.9,632.7,286.8,9.423013711,91.0849478,45.33576589,2.44199158,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.041125,2.674595446,203.5869725,0.903547256,0.694172917,0
COASTAL ANDHRA PRADESH,1949,7.7,0.6,2.5,32.2,71.2,97.3,231.2,179.2,254.8,319.4,21.3,0.0,1217.3,8.3,105.8,762.4,340.7,11.99453169,119.3570423,52.25056571,11.41911323,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0199,0.910690954,342.5927523,0.973724726,0.167227083,0
COASTAL ANDHRA PRADESH,1950,0.0,17.2,31.0,7.0,52.8,97.8,221.8,132.3,192.5,130.1,103.2,0.3,986.0,17.2,90.7,644.4,233.6,9.78485871,97.92372585,50.27488939,1.157253804,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.039297917,2.741600411,181.6561343,0.899091805,0.691845833,0
COASTAL ANDHRA PRADESH,1951,1.2,0.0,27.9,46.1,75.4,133.7,285.2,186.5,174.1,89.7,74.2,2.2,1096.1,1.2,149.4,779.4,166.1,7.498597393,65.3992295,52.53837796,1.840909641,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.040910417,5.371159131,112.4818641,0.387461624,0.677516667,0
COASTAL ANDHRA PRADESH,1952,0.0,17.4,12.2,28.8,94.2,87.4,130.1,128.8,130.2,251.8,0.0,35.7,916.7,17.4,135.2,476.5,287.5,12.15687645,114.2131325,52.32647721,1.866991652,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.01963125,0.904666446,278.6501543,0.973906129,0.163479167,0
COASTAL ANDHRA PRADESH,1953,13.2,0.6,0.0,21.5,43.4,136.7,149.6,190.6,183.7,234.8,15.6,0.3,990.0,13.8,64.9,660.6,250.7,9.982651265,101.5079021,44.96740474,1.299665073,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.037879167,2.594288462,105.1925021,0.878228562,0.695275,0
COASTAL ANDHRA PRADESH,1954,0.3,0.0,9.0,8.0,37.5,129.7,218.5,205.7,266.5,263.0,0.0,15.3,1153.5,0.3,54.5,820.4,278.4,12.42100426,120.5248958,74.85939616,1.75744499,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.03728125,4.745012084,37.19282944,0.593333004,0.673827083,1
COASTAL ANDHRA PRADESH,1955,5.1,0.3,18.6,14.2,250.1,118.8,128.9,263.6,177.0,325.9,76.2,0.3,1378.9,5.4,282.9,688.2,402.4,15.69209954,162.20462,56.04823902,14.89448732,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.039152083,2.116466597,461.5680442,0.949127125,0.680527083,1
COASTAL ANDHRA PRADESH,1956,4.2,3.2,0.5,28.6,89.1,210.1,305.2,163.7,209.3,331.1,60.9,2.7,1408.5,7.5,118.1,888.3,394.7,12.04267508,125.2607864,82.96234786,1.860660549,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0377375,2.588659502,92.77972894,0.875902723,0.723545833,1
COASTAL ANDHRA PRADESH,1957,0.7,1.8,21.2,14.3,28.3,152.6,149.5,298.1,198.8,125.5,26.9,0.0,1017.6,2.5,63.7,799.0,152.4,11.1229438,114.8252813,43.23150772,1.227689416,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.049666667,6.13105927,1108.402323,0.111645512,0.689004167,1
COASTAL ANDHRA PRADESH,1958,7.4,1.8,10.7,17.5,40.9,108.5,281.4,245.6,215.9,527.2,148.4,0.1,1605.3,9.2,69.1,851.3,675.7,15.51771782,164.2760371,62.30517265,3.437041349,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.041085417,2.652547735,102.2131505,0.873419265,0.723295833,1
COASTAL ANDHRA PRADESH,1959,5.8,10.7,0.0,14.7,11.5,178.8,272.3,230.9,161.1,227.3,2.6,5.0,1120.7,16.4,26.3,843.1,234.9,12.90054155,128.5899689,58.41375156,2.133088933,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.143804167,7.058135755,976.5987469,0.058344419,0.680439583,1
COASTAL ANDHRA PRADESH,1960,1.4,0.2,25.1,1.3,18.3,167.8,196.4,92.5,287.3,108.8,24.3,20.3,943.6,1.6,44.7,743.9,153.4,5.181545159,55.05986122,44.63392014,2.055847065,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020995833,1.433856067,86.75440784,0.931607067,0.170572917,0
COASTAL ANDHRA PRADESH,1961,9.6,28.4,2.3,9.0,44.4,138.6,199.8,172.9,181.2,282.3,48.7,2.1,1119.2,37.9,55.7,692.5,333.2,10.9938114,107.0161091,44.86390632,1.451036818,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.04154375,5.088128489,833.3483674,0.225618726,0.7120875,1
COASTAL ANDHRA PRADESH,1962,3.7,8.7,0.9,34.6,69.6,121.1,231.3,179.1,288.1,357.6,35.8,15.0,1345.5,12.3,105.1,819.6,408.5,12.24935869,134.7554364,50.46123108,2.130353081,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.019916667,0.831419893,601.515859,0.977406507,0.167416667,0
COASTAL ANDHRA PRADESH,1963,0.0,0.0,7.0,50.2,23.5,126.6,137.4,176.1,131.3,371.7,0.1,0.0,1023.9,0.0,80.7,571.4,371.8,11.1035259,120.9534273,51.11139213,1.917893108,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020585417,5.504583784,91.87798582,0.215024846,0.16305,0
COASTAL ANDHRA PRADESH,1964,0.7,11.2,1.1,6.0,33.5,116.9,170.1,226.4,353.6,76.2,64.6,0.7,1061.0,11.9,40.6,867.0,141.5,11.55008837,115.5602859,62.80836892,1.055738294,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.040752083,2.735330922,107.5713595,0.902311691,0.67509375,1
COASTAL ANDHRA PRADESH,1965,1.4,1.2,7.1,35.4,36.7,52.0,166.3,157.5,208.1,61.3,25.0,2.3,754.2,2.6,79.2,583.9,88.6,6.12674821,63.20041325,43.55953493,8.309604383,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020933333,1.443859821,89.95544621,0.930808982,0.170479167,0
COASTAL ANDHRA PRADESH,1966,40.1,1.2,5.0,8.6,22.8,107.1,243.3,163.9,128.7,66.5,146.6,20.9,954.7,41.3,36.3,643.1,234.0,8.122652272,88.02301071,48.30206649,2.397463009,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.019889583,0.898288956,424.2009091,0.9740163,0.167335417,0
COASTAL ANDHRA PRADESH,1967,13.1,0.1,71.8,18.6,19.7,124.3,245.6,124.6,141.5,27.9,4.6,51.4,843.1,13.1,110.1,635.9,84.0,8.209669263,81.3609951,46.94347573,2.972008825,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0201,0.916789075,471.7969016,0.97363095,0.167070833,0
COASTAL ANDHRA PRADESH,1968,11.3,11.8,13.6,42.9,28.0,70.8,170.2,45.5,164.8,197.2,78.1,4.8,838.9,23.1,84.4,451.3,280.0,6.595715545,62.6740351,41.67285868,2.183582703,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042320833,2.14064371,362.8411614,0.945311034,0.674483333,0
COASTAL ANDHRA PRADESH,1969,0.2,0.4,2.7,5.6,262.6,125.1,192.4,99.8,122.7,208.0,201.7,58.5,1279.7,0.7,270.8,540.0,468.2,14.48096739,149.1796227,49.68775757,2.551541639,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.04106875,2.216963559,178.8247415,0.908828294,0.694889583,0
COASTAL ANDHRA PRADESH,1970,0.9,9.7,22.3,18.7,95.0,174.0,182.5,243.5,133.3,183.3,0.8,0.0,1064.2,10.6,136.0,733.4,184.1,9.903585599,99.42805222,39.00106015,1.922122346,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0865875,6.365389259,925.1367848,0.066490733,0.168970833,1
COASTAL ANDHRA PRADESH,1971,1.0,26.4,12.7,104.1,88.3,86.4,99.8,205.3,222.0,186.2,1.0,0.0,1033.2,27.4,205.1,613.5,187.2,4.518023561,46.09520786,49.62831471,1.95672692,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020629167,5.348442059,117.8179191,0.239589075,0.166822917,0
COASTAL ANDHRA PRADESH,1972,0.0,32.5,0.0,32.1,20.7,125.1,121.3,80.8,191.6,324.2,86.8,13.3,1028.5,32.5,52.8,518.8,424.4,9.535355887,91.18220215,49.81846714,2.545489514,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.02106875,1.454070449,76.30202252,0.932006405,0.1672125,0
COASTAL ANDHRA PRADESH,1973,0.0,0.4,12.0,1.1,45.2,73.3,158.6,178.4,132.5,233.7,23.5,0.3,859.1,0.4,58.3,542.9,257.5,6.513912358,56.55076284,51.46482679,2.831388645,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.071272917,6.34728152,893.8842765,0.06784342,0.16755625,1
COASTAL ANDHRA PRADESH,1974,0.1,1.5,11.2,12.9,34.9,120.4,126.3,132.8,194.3,274.2,36.3,0.0,944.9,1.6,59.1,573.8,310.5,6.186448369,63.04519574,54.81804224,2.650548347,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.019775,5.571026621,691.2657048,0.112210174,0.16666875,0
COASTAL ANDHRA PRADESH,1975,0.2,10.5,0.3,2.6,33.5,200.7,154.2,210.9,230.8,300.8,47.6,0.3,1192.4,10.7,36.4,796.5,348.7,9.449146724,99.01627744,65.67133016,1.466818462,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0452375,2.221642204,833.3019287,0.932333581,0.682714583,1
COASTAL ANDHRA PRADESH,1976,0.0,1.1,2.7,22.7,36.9,78.4,199.0,228.8,92.2,81.3,345.9,1.1,1090.3,1.1,62.3,598.5,428.4,11.12181694,110.0891357,51.71217287,1.966520555,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.02021875,5.87290275,376.3366785,0.091746296,0.162302083,1
COASTAL ANDHRA PRADESH,1977,1.5,0.0,1.2,62.5,102.4,112.5,149.7,176.8,112.3,121.0,289.9,3.0,1132.8,1.5,166.1,551.2,413.9,13.98528166,147.0349642,42.8334783,10.23606834,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020641667,1.186938069,122.1374395,0.951389888,0.172841667,0
COASTAL ANDHRA PRADESH,1978,9.1,18.0,12.2,29.4,19.0,166.7,193.1,258.5,194.2,77.8,54.2,6.0,1038.3,27.1,60.6,812.5,138.1,11.00936895,106.5741079,56.03571137,1.870161018,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.037775,3.091157872,104.9115179,0.872293226,0.69336875,1
COASTAL ANDHRA PRADESH,1979,0.6,30.2,0.1,15.2,125.1,108.7,97.3,95.5,233.2,52.2,160.6,15.5,934.1,30.7,140.4,534.6,228.3,8.127993224,76.00640996,51.95669313,2.193928772,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.045997917,2.261242586,951.5886572,0.91939457,0.68233125,1
COASTAL ANDHRA PRADESH,1980,0.5,2.4,5.6,16.1,31.5,217.5,169.3,176.7,128.0,205.0,48.4,13.8,1014.8,2.9,53.2,691.5,267.2,11.05980839,110.2619324,26.85468538,2.410288406,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.04679375,6.114162273,910.093849,0.117915089,0.709027083,1
COASTAL ANDHRA PRADESH,1981,16.0,0.1,31.4,15.2,62.3,99.7,181.3,149.5,264.0,89.7,18.0,2.1,929.3,16.0,108.9,694.5,109.8,8.37481938,83.33523092,38.12161813,2.501404876,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.03764375,2.176158955,206.0159883,0.909190818,0.697535417,0
COASTAL ANDHRA PRADESH,1982,1.6,0.5,7.5,37.5,47.6,94.4,151.2,148.3,135.7,210.6,53.5,0.1,888.5,2.1,92.7,529.5,264.2,7.495799262,78.80783627,37.51445623,2.842935076,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.038939583,2.203529369,274.7345496,0.92979237,0.675764583,0
COASTAL ANDHRA PRADESH,1983,0.1,17.3,4.6,8.8,56.2,147.0,188.1,264.1,259.2,232.7,7.6,10.2,1196.0,17.4,69.6,858.5,250.6,9.651274664,92.63793252,60.98350201,1.835279448,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.04089375,4.518349553,973.8541097,0.309502105,0.686308333,1
COASTAL ANDHRA PRADESH,1984,5.7,9.8,1.8,26.5,21.2,89.1,219.0,123.1,154.8,111.8,20.9,1.6,785.2,15.5,49.5,585.9,134.3,4.348342386,50.32389505,31.22639567,1.317983418,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0791875,6.90002687,702.8489012,0.061047184,0.676764583,1
COASTAL ANDHRA PRADESH,1985,42.7,0.4,1.7,7.0,17.9,105.1,198.6,179.3,88.6,248.2,32.6,45.5,967.6,43.1,26.6,571.6,326.3,8.896152587,98.79611068,47.99865431,2.179117297,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020633333,1.184981375,130.681568,0.951346581,0.171791667,0
COASTAL ANDHRA PRADESH,1986,32.6,25.9,2.2,26.6,44.1,101.0,106.0,336.2,95.3,124.4,111.9,3.7,1009.7,58.4,72.9,638.4,239.9,10.41310698,103.9353497,48.3796506,2.941905516,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.02088125,1.437758971,78.30437865,0.931174755,0.172872917,0
COASTAL ANDHRA PRADESH,1987,20.9,0.2,24.0,16.9,52.9,75.6,99.7,163.4,103.4,265.0,243.6,14.2,1079.9,21.1,93.9,442.2,522.8,10.60575266,112.3060787,52.40350528,1.76151207,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020616667,4.094378112,128.4832944,0.469250334,0.171754167,0
COASTAL ANDHRA PRADESH,1988,0.0,16.7,2.3,38.4,69.6,68.2,313.4,269.8,277.5,78.6,5.8,24.6,1164.8,16.7,110.3,928.9,109.0,10.81606614,102.8781761,51.07605706,2.343423489,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.046027083,1.519855208,1061.790459,0.956429685,0.683535417,1
COASTAL ANDHRA PRADESH,1989,0.1,0.1,37.4,7.3,31.9,128.3,329.6,235.5,189.6,55.5,13.2,1.6,1030.0,0.2,76.6,883.0,70.3,8.408507879,89.46118649,45.11014946,2.347872896,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.037714583,6.232999565,703.5791118,0.071867339,0.165047917,1
COASTAL ANDHRA PRADESH,1990,10.3,81.1,84.5,24.2,507.7,107.4,102.5,223.2,158.5,248.7,58.9,4.3,1611.1,91.4,616.4,591.5,311.9,17.32749238,178.5113059,69.7523294,2.095721024,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.019810417,5.457414153,360.1169058,0.121660997,0.163875,1
COASTAL ANDHRA PRADESH,1991,19.6,3.3,6.6,17.9,24.5,215.5,145.3,134.4,265.7,148.7,132.4,8.3,1122.1,22.8,49.0,760.9,289.3,8.58673616,90.184548,59.90567441,2.003462361,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.028129167,5.974849263,567.1814304,0.086163467,0.164829167,1
COASTAL ANDHRA PRADESH,1992,13.1,4.3,0.0,9.1,45.5,75.6,208.4,207.2,145.8,147.5,144.4,0.0,1001.0,17.4,54.6,637.1,291.8,11.56205583,115.5427428,55.76102629,1.538285397,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042708333,2.17040968,659.910661,0.942176243,0.68233125,1
COASTAL ANDHRA PRADESH,1993,2.2,9.8,16.6,26.6,71.7,73.2,166.2,99.3,172.9,196.2,17.5,17.5,869.7,12.0,114.9,511.7,231.2,6.692565962,52.15441492,35.7788205,0.859168964,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020879167,1.213465753,91.01628023,0.950885096,0.165375,0
COASTAL ANDHRA PRADESH,1994,7.2,17.4,3.1,30.6,49.2,62.5,218.3,156.5,137.0,257.6,213.4,2.1,1155.1,24.6,83.0,574.4,473.1,10.04612953,97.25265953,72.96140096,1.444074647,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020783333,3.128354134,96.9082256,0.662792512,0.1647625,0
COASTAL ANDHRA PRADESH,1995,27.5,2.5,12.0,19.8,257.8,80.0,225.3,212.7,128.6,329.6,50.1,6.1,1352.0,30.1,289.6,646.6,385.8,10.58642962,102.7347161,64.45398553,1.804847925,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020758333,1.43002527,64.49799833,0.931793782,0.177666667,0
COASTAL ANDHRA PRADESH,1996,3.4,5.8,4.4,23.7,23.8,236.8,206.9,225.2,160.5,240.0,68.9,11.4,1210.9,9.3,51.9,829.4,320.3,11.10619571,106.1706824,75.84685624,2.548711344,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.043839583,6.207311907,152.8472894,0.203534721,0.688785417,1
COASTAL ANDHRA PRADESH,1997,15.1,5.6,19.7,62.6,25.2,63.1,156.0,128.1,315.5,83.6,51.7,45.7,972.1,20.7,107.6,662.7,181.0,11.67162492,117.3274642,42.18372826,1.948435969,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042352083,5.860971907,194.4162948,0.265556352,0.695089583,1
COASTAL ANDHRA PRADESH,1998,12.6,35.7,24.7,38.9,33.6,136.2,214.1,252.2,255.5,178.6,128.6,0.0,1310.8,48.3,97.2,858.0,307.2,14.13925618,139.2977445,45.27422223,1.740487141,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042352083,2.145448099,589.7531443,0.94619804,0.678372917,1
COASTAL ANDHRA PRADESH,1999,0.1,2.7,0.2,11.0,74.3,126.4,154.2,136.6,137.5,153.9,28.3,0.0,825.1,2.8,85.4,554.7,182.2,10.20784422,97.95538219,45.27697825,1.554507279,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020177083,0.897676865,505.4432319,0.974172739,0.167354167,0
COASTAL ANDHRA PRADESH,2000,0.1,42.4,0.7,19.1,68.4,200.5,154.1,311.5,102.9,69.6,10.6,12.4,992.3,42.5,88.3,768.9,92.6,10.96728509,104.3788502,52.10045105,2.328402914,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042660417,5.987579046,147.0094954,0.252289144,0.685247917,1
COASTAL ANDHRA PRADESH,2001,4.6,3.8,20.0,54.1,50.8,117.2,123.0,170.7,187.2,196.0,78.0,4.1,1009.3,8.4,124.8,598.1,278.0,7.885660343,75.2790385,50.80893795,2.679178583,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.033277083,6.208066914,799.8042598,0.075380724,0.166845833,1
COASTAL ANDHRA PRADESH,2002,28.0,0.0,7.3,34.8,35.0,115.2,74.7,173.5,71.7,148.7,14.3,0.0,703.2,28.0,77.1,435.0,163.0,6.370421551,69.31171157,28.73767522,2.531717861,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042210417,2.218142613,520.6838324,0.931646366,0.6772375,0
COASTAL ANDHRA PRADESH,2003,6.2,19.4,40.7,19.4,12.2,104.0,241.7,158.3,130.2,252.3,11.5,101.1,1096.8,25.6,72.3,634.1,364.9,9.407601742,90.77089214,54.49427775,2.30307485,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.020622917,1.439053007,45.17977898,0.932214228,0.166285417,0
COASTAL ANDHRA PRADESH,2004,24.0,11.4,11.6,40.1,57.6,152.8,192.1,125.0,101.7,147.9,9.4,0.2,873.6,35.3,109.3,571.5,157.5,11.39714981,111.3968045,38.56740542,1.262193627,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.096370833,6.980066914,871.2869996,0.061454718,0.680277083,1
COASTAL ANDHRA PRADESH,2005,13.6,8.0,17.4,32.2,48.4,88.1,151.5,105.9,398.1,298.0,56.2,4.2,1221.6,21.6,98.0,743.6,358.4,9.822422707,95.940739,58.05650434,1.824162879,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0420375,1.55372255,880.4919162,0.954278796,0.681239583,1
COASTAL ANDHRA PRADESH,2006,0.0,0.0,30.7,58.0,67.6,132.0,126.8,279.7,224.1,185.4,55.3,0.0,1159.6,0.0,156.3,762.6,240.7,13.38339538,135.5289214,66.39632256,2.973652114,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.0424375,1.503467535,786.2997039,0.958773184,0.713158333,1
COASTAL ANDHRA PRADESH,2007,0.0,5.1,0.1,8.5,13.0,300.1,141.0,164.4,287.1,167.7,11.9,0.5,1099.2,5.1,21.6,892.5,180.0,12.77790774,130.0603248,56.8021723,2.560975246,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.042685417,2.245809546,720.067794,0.92387916,0.682079167,1
COASTAL ANDHRA PRADESH,2008,3.2,61.6,93.8,18.5,34.9,119.8,208.5,276.2,166.8,51.6,71.4,1.2,1107.5,64.8,147.1,771.4,124.2,14.7342404,132.1191213,61.47451387,8.452176702,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.04145,4.755459583,93.60788365,0.571173684,0.698225,1
COASTAL ANDHRA PRADESH,2009,0.0,0.0,5.7,6.4,53.0,72.6,140.9,163.5,151.9,92.6,102.6,1.3,790.5,0.0,65.1,528.8,196.5,7.085626815,75.96444422,37.20631493,1.972204738,COASTAL ANDHRA PRADESH,16.51,80.64,16.51,80.64,8,80.63888889,154,72.65393471,231.3401917,0.01945625,0.898465366,479.3209591,0.974011619,0.16551875,0
